Date	Imagename	ID	Pixels
2020_01_29	IMG_2039	6	505
2020_01_29	IMG_2039	7	29537
2020_01_29	IMG_2039	8	88289
2020_01_29	IMG_2039	9	32365
2020_01_29	IMG_2039	10	56343
2020_01_29	IMG_2039	11	3354
2020_01_29	IMG_2039	12	17710
2020_01_29	IMG_2039	13	44017
2020_01_29	IMG_2039	14	25210
2020_01_29	IMG_2040	1	18408
2020_01_29	IMG_2040	2	37628
2020_01_29	IMG_2040	3	26820
2020_01_29	IMG_2040	4	3381
2020_01_29	IMG_2040	5	20191
2020_01_29	IMG_2040	6	26968
2020_01_29	IMG_2040	7	70695
2020_01_29	IMG_2040	8	31054
2020_01_29	IMG_2040	9	5058
2020_01_29	IMG_2040	10	15654
2020_01_29	IMG_2040	11	28675
2020_01_29	IMG_2040	12	23590
2020_01_29	IMG_2040	13	28395
2020_01_29	IMG_2040	14	6206
2020_01_29	IMG_2041	1	679
2020_01_29	IMG_2041	2	25827
2020_01_29	IMG_2041	3	23956
2020_01_29	IMG_2041	4	28040
2020_01_29	IMG_2041	5	27419
2020_01_29	IMG_2041	6	262
2020_01_29	IMG_2041	7	2304
2020_01_29	IMG_2041	8	26443
2020_01_29	IMG_2041	9	21848
2020_01_29	IMG_2041	10	5276
2020_01_29	IMG_2041	11	19217
2020_01_29	IMG_2041	12	22101
2020_01_29	IMG_2041	13	206
2020_01_29	IMG_2041	14	112903
2020_01_29	IMG_2041	15	32645
2020_01_29	IMG_2042	1	23060
2020_01_29	IMG_2042	2	28455
2020_01_29	IMG_2042	3	40130
2020_01_29	IMG_2042	4	7233
2020_01_29	IMG_2042	5	40739
2020_01_29	IMG_2042	6	12554
2020_01_29	IMG_2042	7	33400
2020_01_29	IMG_2042	8	7320
2020_01_29	IMG_2042	9	9649
2020_01_29	IMG_2042	10	30190
2020_01_29	IMG_2042	11	31336
2020_01_29	IMG_2042	12	7579
2020_01_29	IMG_2044	1	6722
2020_01_29	IMG_2044	2	33680
2020_01_29	IMG_2044	3	30084
2020_01_29	IMG_2044	4	29255
2020_01_29	IMG_2044	5	2418
2020_01_29	IMG_2044	6	4321
2020_01_29	IMG_2044	7	17268
2020_01_29	IMG_2044	8	1515
2020_01_29	IMG_2044	9	64402
2020_01_29	IMG_2044	10	4926
2020_01_29	IMG_2044	11	2152
2020_01_29	IMG_2044	12	5387
2020_01_29	IMG_2044	13	39087
2020_01_29	IMG_2044	14	50397
2020_01_29	IMG_2045	1	9744
2020_01_29	IMG_2045	2	23670
2020_01_29	IMG_2045	3	20055
2020_01_29	IMG_2045	4	21799
2020_01_29	IMG_2045	5	29741
2020_01_29	IMG_2045	6	11447
2020_01_29	IMG_2045	7	5195
2020_01_29	IMG_2045	8	30301
2020_01_29	IMG_2045	9	21144
2020_01_29	IMG_2045	10	20200
2020_01_29	IMG_2045	11	6461
2020_01_29	IMG_2045	12	6254
2020_01_29	IMG_2045	13	46120
2020_01_29	IMG_2045	14	15464
2020_01_29	IMG_2045	15	18124
2020_01_29	IMG_2045	16	27638
2020_01_29	IMG_2045	17	6157
2020_01_29	IMG_2046	1	216
2020_01_29	IMG_2046	2	48446
2020_01_29	IMG_2046	3	221
2020_01_29	IMG_2046	4	16785
2020_01_29	IMG_2046	5	3042
2020_01_29	IMG_2046	6	21763
2020_01_29	IMG_2046	7	9772
2020_01_29	IMG_2046	8	224
2020_01_29	IMG_2046	9	24367
2020_01_29	IMG_2046	10	17292
2020_01_29	IMG_2046	11	10935
2020_01_29	IMG_2047	1	2895
2020_01_29	IMG_2047	2	3497
2020_01_29	IMG_2047	3	18121
2020_01_29	IMG_2047	4	35676
2020_01_29	IMG_2047	5	19094
2020_01_29	IMG_2047	6	2501
2020_01_29	IMG_2047	7	723
2020_01_29	IMG_2047	8	6381
2020_01_29	IMG_2047	9	19249
2020_01_29	IMG_2047	10	57836
2020_01_29	IMG_2047	11	17639
2020_01_29	IMG_2047	12	4132
2020_01_29	IMG_2047	13	5271
2020_01_29	IMG_2047	14	21863
2020_01_29	IMG_2047	15	571
2020_01_29	IMG_2047	16	17837
2020_01_29	IMG_2048	1	11618
2020_01_29	IMG_2048	2	27157
2020_01_29	IMG_2048	3	768
2020_01_29	IMG_2048	4	27965
2020_01_29	IMG_2048	5	22673
2020_01_29	IMG_2048	6	24644
2020_01_29	IMG_2048	7	5913
2020_01_29	IMG_2048	8	3636
2020_01_29	IMG_2048	9	24648
2020_01_29	IMG_2048	10	26267
2020_01_29	IMG_2048	11	25856
2020_01_29	IMG_2048	12	19988
2020_01_29	IMG_2048	13	9978
2020_01_29	IMG_2048	14	29609
2020_01_29	IMG_2048	15	321
2020_01_29	IMG_2048	16	61920
2020_01_29	IMG_2048	17	287
2020_01_29	IMG_2048	18	20168
2020_01_29	IMG_2048	19	11737
2020_01_29	IMG_2049	1	639
2020_01_29	IMG_2049	2	25750
2020_01_29	IMG_2049	3	213
2020_01_29	IMG_2049	4	18474
2020_01_29	IMG_2049	5	1937
2020_01_29	IMG_2049	6	21115
2020_01_29	IMG_2049	7	20556
2020_01_29	IMG_2049	8	1907
2020_01_29	IMG_2049	9	20569
2020_01_29	IMG_2049	10	14446
2020_01_29	IMG_2049	11	14165
2020_01_29	IMG_2050	1	17772
2020_01_29	IMG_2050	2	26552
2020_01_29	IMG_2050	3	25952
2020_01_29	IMG_2050	4	23145
2020_01_29	IMG_2050	5	16249
2020_01_29	IMG_2050	6	10140
2020_01_29	IMG_2050	7	16052
2020_01_29	IMG_2050	8	13746
2020_01_29	IMG_2050	9	26182
2020_01_29	IMG_2050	10	10785
2020_01_29	IMG_2050	11	10640
2020_01_29	IMG_2050	12	21364
2020_01_29	IMG_2050	13	43938
2020_01_29	IMG_2050	14	13668
2020_01_29	IMG_2051	1	1759
2020_01_29	IMG_2051	2	29140
2020_01_29	IMG_2051	3	26918
2020_01_29	IMG_2051	4	36676
2020_01_29	IMG_2051	5	17323
2020_01_29	IMG_2051	6	1336
2020_01_29	IMG_2051	7	220
2020_01_29	IMG_2051	8	3487
2020_01_29	IMG_2051	9	23904
2020_01_29	IMG_2051	10	24829
2020_01_29	IMG_2051	11	22815
2020_01_29	IMG_2051	12	19993
2020_01_29	IMG_2051	13	2205
2020_01_29	IMG_2051	14	9372
2020_01_29	IMG_2051	15	25200
2020_01_29	IMG_2051	16	19589
2020_01_29	IMG_2051	17	22757
2020_01_29	IMG_2051	18	19111
2020_01_29	IMG_2051	19	20757
2020_01_29	IMG_2052	1	35046
2020_01_29	IMG_2052	2	18135
2020_01_29	IMG_2052	3	2819
2020_01_29	IMG_2052	4	2650
2020_01_29	IMG_2052	5	23488
2020_01_29	IMG_2052	6	14144
2020_01_29	IMG_2052	7	2858
2020_01_29	IMG_2052	8	1538
2020_01_29	IMG_2052	9	21985
2020_01_29	IMG_2052	10	21492
2020_01_29	IMG_2052	11	23661
2020_01_29	IMG_2052	12	4930
2020_01_29	IMG_2053	1	86438
2020_01_29	IMG_2053	2	30680
2020_01_29	IMG_2053	3	322
2020_01_29	IMG_2053	4	48333
2020_01_29	IMG_2053	5	251
2020_01_29	IMG_2053	6	767
2020_01_29	IMG_2053	7	264
2020_01_29	IMG_2053	8	426
2020_01_29	IMG_2053	9	1838
2020_01_29	IMG_2053	10	34976
2020_01_29	IMG_2053	11	21112
2020_01_29	IMG_2053	12	51983
2020_01_29	IMG_2053	13	225
2020_01_29	IMG_2053	14	25659
2020_01_29	IMG_2053	15	22407
2020_01_29	IMG_2053	16	33189
2020_01_29	IMG_2053	17	23069
2020_01_29	IMG_2054	1	27453
2020_01_29	IMG_2054	2	9168
2020_01_29	IMG_2054	3	1314
2020_01_29	IMG_2054	4	31389
2020_01_29	IMG_2054	5	205
2020_01_29	IMG_2054	6	22362
2020_01_29	IMG_2054	7	19313
2020_01_29	IMG_2054	8	399
2020_01_29	IMG_2054	9	12379
2020_01_29	IMG_2054	10	8980
2020_01_29	IMG_2054	11	7266
2020_01_29	IMG_2054	12	34205
2020_01_29	IMG_2054	13	13535
2020_01_29	IMG_2054	14	882
2020_01_29	IMG_2054	15	29851
2020_01_29	IMG_2054	16	35331
2020_01_29	IMG_2054	17	9572
2020_01_29	IMG_2054	18	31613
2020_01_29	IMG_2055	1	2426
2020_01_29	IMG_2055	2	5792
2020_01_29	IMG_2055	3	20915
2020_01_29	IMG_2055	4	40004
2020_01_29	IMG_2055	5	24309
2020_01_29	IMG_2055	6	6313
2020_01_29	IMG_2055	7	70382
2020_01_29	IMG_2055	8	1796
2020_01_29	IMG_2055	9	266
2020_01_29	IMG_2055	10	1178
2020_01_29	IMG_2055	11	24751
2020_01_29	IMG_2055	12	4750
2020_01_29	IMG_2055	13	25783
2020_01_29	IMG_2055	14	6228
2020_01_29	IMG_2056	1	13663
2020_01_29	IMG_2056	2	35536
2020_01_29	IMG_2056	3	20473
2020_01_29	IMG_2056	4	33115
2020_01_29	IMG_2056	5	1546
2020_01_29	IMG_2056	6	36399
2020_01_29	IMG_2056	7	205664
2020_01_29	IMG_2056	8	423
2020_01_29	IMG_2056	9	1079
2020_01_29	IMG_2056	10	389
2020_01_29	IMG_2056	11	48079
2020_01_29	IMG_2056	12	1071
2020_01_29	IMG_2056	13	281
2020_01_29	IMG_2056	14	298
2020_01_29	IMG_2056	15	261
2020_01_29	IMG_2056	16	270
2020_01_29	IMG_2056	17	4973
2020_01_29	IMG_2057	1	3993
2020_01_29	IMG_2057	2	27914
2020_01_29	IMG_2057	3	874
2020_01_29	IMG_2057	4	31533
2020_01_29	IMG_2057	5	5974
2020_01_29	IMG_2057	6	8454
2020_01_29	IMG_2057	7	32517
2020_01_29	IMG_2057	8	68106
2020_01_29	IMG_2057	9	33652
2020_01_29	IMG_2057	10	440
2020_01_29	IMG_2057	11	7490
2020_01_29	IMG_2057	12	23101
2020_01_29	IMG_2057	13	24387
2020_01_29	IMG_2057	14	22335
2020_01_29	IMG_2057	15	2556
2020_01_29	IMG_2058	1	25356
2020_01_29	IMG_2058	2	33946
2020_01_29	IMG_2058	3	38770
2020_01_29	IMG_2058	4	19100
2020_01_29	IMG_2058	5	27981
2020_01_29	IMG_2058	6	23906
2020_01_29	IMG_2058	7	19805
2020_01_29	IMG_2058	8	36305
2020_01_29	IMG_2058	9	19718
2020_01_29	IMG_2058	10	22590
2020_01_29	IMG_2058	11	20423
2020_01_29	IMG_2058	12	23699
2020_01_29	IMG_2059	1	20538
2020_01_29	IMG_2059	2	21533
2020_01_29	IMG_2059	3	25911
2020_01_29	IMG_2059	4	20864
2020_01_29	IMG_2059	5	3346
2020_01_29	IMG_2059	6	16539
2020_01_29	IMG_2059	7	16314
2020_01_29	IMG_2059	8	27695
2020_01_29	IMG_2059	9	36430
2020_01_29	IMG_2059	10	802
2020_01_29	IMG_2059	11	14889
2020_01_29	IMG_2059	12	22787
2020_01_29	IMG_2059	13	36678
2020_01_29	IMG_2059	14	28729
2020_01_29	IMG_2059	15	351
2020_01_29	IMG_2060	1	521
2020_01_29	IMG_2060	2	7531
2020_01_29	IMG_2060	3	93210
2020_01_29	IMG_2060	4	18463
2020_01_29	IMG_2060	5	481
2020_01_29	IMG_2060	6	2755
2020_01_29	IMG_2060	7	28512
2020_01_29	IMG_2060	8	20598
2020_01_29	IMG_2060	9	29881
2020_01_29	IMG_2060	10	32749
2020_01_29	IMG_2060	11	4750
2020_01_29	IMG_2060	12	3772
2020_01_29	IMG_2060	13	18077
2020_01_29	IMG_2060	14	21093
2020_01_29	IMG_2060	15	21248
2020_01_29	IMG_2060	16	26106
2020_01_29	IMG_2060	17	9640
2020_01_29	IMG_2061	1	22726
2020_01_29	IMG_2061	2	18677
2020_01_29	IMG_2061	3	15342
2020_01_29	IMG_2061	4	29221
2020_01_29	IMG_2061	5	26569
2020_01_29	IMG_2061	6	15025
2020_01_29	IMG_2061	7	20252
2020_01_29	IMG_2061	8	15185
2020_01_29	IMG_2061	9	21260
2020_01_29	IMG_2061	10	24528
2020_01_29	IMG_2061	11	17467
2020_01_29	IMG_2062	1	3335
2020_01_29	IMG_2062	2	6251
2020_01_29	IMG_2062	3	4174
2020_01_29	IMG_2062	4	7066
2020_01_29	IMG_2062	5	207
2020_01_29	IMG_2062	6	1170
2020_01_29	IMG_2062	7	5533
2020_01_29	IMG_2062	8	4404
2020_01_29	IMG_2062	9	5967
2020_01_29	IMG_2062	10	1831
2020_01_29	IMG_2062	11	2277
2020_01_29	IMG_2062	12	4641
2020_01_29	IMG_2062	13	5770
2020_01_29	IMG_2062	14	2431
2020_01_29	IMG_2062	15	297
2020_01_29	IMG_2062	16	471
2020_01_29	IMG_2063	1	4186
2020_01_29	IMG_2063	2	2899
2020_01_29	IMG_2063	3	2851
2020_01_29	IMG_2063	4	3342
2020_01_29	IMG_2063	5	1580
2020_01_29	IMG_2063	6	2439
2020_01_29	IMG_2063	7	2894
2020_01_29	IMG_2063	8	242
2020_01_29	IMG_2063	9	2361
2020_01_29	IMG_2063	10	1519
2020_01_29	IMG_2063	11	891
2020_01_29	IMG_2063	12	1893
2020_01_29	IMG_2064	1	3137
2020_01_29	IMG_2064	2	2902
2020_01_29	IMG_2064	3	4514
2020_01_29	IMG_2064	4	4779
2020_01_29	IMG_2064	5	2996
2020_01_29	IMG_2064	6	3227
2020_01_29	IMG_2064	7	4213
2020_01_29	IMG_2064	8	4253
2020_01_29	IMG_2064	9	1117
2020_01_29	IMG_2064	10	3103
2020_01_29	IMG_2064	11	1997
2020_01_29	IMG_2064	12	2419
2020_01_29	IMG_2065	1	4853
2020_01_29	IMG_2065	2	4693
2020_01_29	IMG_2065	3	3033
2020_01_29	IMG_2065	4	3372
2020_01_29	IMG_2065	5	1025
2020_01_29	IMG_2065	6	4050
2020_01_29	IMG_2065	7	4278
2020_01_29	IMG_2065	8	1254
2020_01_29	IMG_2065	9	211
2020_01_29	IMG_2065	10	1181
2020_01_29	IMG_2065	11	8003
2020_01_29	IMG_2065	12	1815
2020_01_29	IMG_2065	13	3481
2020_01_29	IMG_2065	14	231
2020_01_29	IMG_2066	1	4886
2020_01_29	IMG_2066	2	6825
2020_01_29	IMG_2066	3	4006
2020_01_29	IMG_2066	4	4179
2020_01_29	IMG_2066	5	2608
2020_01_29	IMG_2066	6	4637
2020_01_29	IMG_2066	7	6177
2020_01_29	IMG_2066	8	710
2020_01_29	IMG_2066	9	1965
2020_01_29	IMG_2066	10	1960
2020_01_29	IMG_2066	11	733
2020_01_29	IMG_2066	12	608
2020_01_29	IMG_2067	1	7326
2020_01_29	IMG_2067	2	3934
2020_01_29	IMG_2067	3	6545
2020_01_29	IMG_2067	4	3456
2020_01_29	IMG_2067	5	5079
2020_01_29	IMG_2067	6	1686
2020_01_29	IMG_2067	7	4302
2020_01_29	IMG_2067	8	3959
2020_01_29	IMG_2067	9	2486
2020_01_29	IMG_2067	10	4744
2020_01_29	IMG_2068	1	367
2020_01_29	IMG_2068	2	23096
2020_01_29	IMG_2068	3	3271
2020_01_29	IMG_2068	4	783
2020_01_29	IMG_2068	5	2344
2020_01_29	IMG_2068	6	2462
2020_01_29	IMG_2068	7	18555
2020_01_29	IMG_2068	8	4207
2020_01_29	IMG_2068	9	718
2020_01_29	IMG_2068	10	1592
2020_01_29	IMG_2068	11	3986
2020_01_29	IMG_2068	12	12040
2020_01_29	IMG_2068	13	10224
2020_01_29	IMG_2069	1	43933
2020_01_29	IMG_2069	2	19657
2020_01_29	IMG_2069	3	50175
2020_01_29	IMG_2069	4	6029
2020_01_29	IMG_2069	5	19807
2020_01_29	IMG_2069	6	3212
2020_01_29	IMG_2069	7	20527
2020_01_29	IMG_2069	8	18345
2020_01_29	IMG_2069	9	15858
2020_01_29	IMG_2069	10	8251
2020_01_29	IMG_2069	11	24173
2020_01_29	IMG_2069	12	17251
2020_01_29	IMG_2069	13	26772
2020_01_29	IMG_2069	14	19633
2020_01_29	IMG_2069	15	3657
2020_01_29	IMG_2070	1	26078
2020_01_29	IMG_2070	2	16287
2020_01_29	IMG_2070	3	19170
2020_01_29	IMG_2070	4	25496
2020_01_29	IMG_2070	5	19305
2020_01_29	IMG_2070	6	18338
2020_01_29	IMG_2070	7	13078
2020_01_29	IMG_2070	8	21811
2020_01_29	IMG_2070	9	25215
2020_01_29	IMG_2070	10	18016
2020_01_29	IMG_2070	11	24678
2020_01_29	IMG_2070	12	39430
2020_01_29	IMG_2071	1	1000
2020_01_29	IMG_2071	2	222
2020_01_29	IMG_2071	3	789
2020_01_29	IMG_2071	4	1992
2020_01_29	IMG_2071	5	86390
2020_01_29	IMG_2071	6	4345
2020_01_29	IMG_2071	7	8037
2020_01_29	IMG_2071	8	28447
2020_01_29	IMG_2071	9	735
2020_01_29	IMG_2071	10	289
2020_01_29	IMG_2071	11	2441
2020_01_29	IMG_2071	12	177433
2020_01_29	IMG_2071	13	7439
2020_01_29	IMG_2071	14	3197
2020_01_29	IMG_2071	15	382
2020_01_29	IMG_2071	16	603
2020_01_29	IMG_2071	17	5047
2020_01_29	IMG_2071	18	1096
2020_01_29	IMG_2071	19	512
2020_01_29	IMG_2071	20	28514
2020_01_29	IMG_2071	21	30974
2020_01_29	IMG_2071	22	5680
2020_01_29	IMG_2072	1	25130
2020_01_29	IMG_2072	2	35842
2020_01_29	IMG_2072	3	464
2020_01_29	IMG_2072	4	33301
2020_01_29	IMG_2072	5	441
2020_01_29	IMG_2072	6	2569
2020_01_29	IMG_2072	7	19001
2020_01_29	IMG_2072	8	28852
2020_01_29	IMG_2072	9	20716
2020_01_29	IMG_2072	10	3200
2020_01_29	IMG_2072	11	7788
2020_01_29	IMG_2072	12	24305
2020_01_29	IMG_2072	13	19912
2020_01_29	IMG_2072	14	23922
2020_01_29	IMG_2072	15	1971
2020_01_29	IMG_2073	1	25209
2020_01_29	IMG_2073	2	330
2020_01_29	IMG_2073	3	504
2020_01_29	IMG_2073	4	262
2020_01_29	IMG_2073	5	216
2020_01_29	IMG_2073	6	4505
2020_01_29	IMG_2073	7	18773
2020_01_29	IMG_2073	8	1301
2020_01_29	IMG_2073	9	3673
2020_01_29	IMG_2073	10	2146
2020_01_29	IMG_2073	11	1004
2020_01_29	IMG_2073	12	1077
2020_01_29	IMG_2074	1	17162
2020_01_29	IMG_2074	2	16238
2020_01_29	IMG_2074	3	31443
2020_01_29	IMG_2074	4	26188
2020_01_29	IMG_2074	5	19341
2020_01_29	IMG_2074	6	58897
2020_01_29	IMG_2074	7	3457
2020_01_29	IMG_2074	8	24788
2020_01_29	IMG_2074	9	4771
2020_01_29	IMG_2074	10	15768
2020_01_29	IMG_2074	11	25150
2020_01_29	IMG_2074	12	22592
2020_01_29	IMG_2074	13	42270
2020_01_29	IMG_2074	14	1496
2020_01_29	IMG_2075	1	3626
2020_01_29	IMG_2075	2	20456
2020_01_29	IMG_2075	3	17810
2020_01_29	IMG_2075	4	28131
2020_01_29	IMG_2075	5	27703
2020_01_29	IMG_2075	6	4226
2020_01_29	IMG_2075	7	2042
2020_01_29	IMG_2075	8	60853
2020_01_29	IMG_2075	9	17409
2020_01_29	IMG_2075	10	21554
2020_01_29	IMG_2075	11	36216
2020_01_29	IMG_2075	12	8629
2020_01_29	IMG_2075	13	9583
2020_01_29	IMG_2075	14	4526
2020_01_29	IMG_2075	15	17453
2020_01_29	IMG_2075	16	24155
2020_01_29	IMG_2075	17	7283
2020_01_29	IMG_2076	1	23096
2020_01_29	IMG_2076	2	24261
2020_01_29	IMG_2076	3	23200
2020_01_29	IMG_2076	4	16493
2020_01_29	IMG_2076	5	2361
2020_01_29	IMG_2076	6	14805
2020_01_29	IMG_2076	7	28278
2020_01_29	IMG_2076	8	25321
2020_01_29	IMG_2076	9	17802
2020_01_29	IMG_2076	10	24269
2020_01_29	IMG_2076	11	33124
2020_01_29	IMG_2077	1	15037
2020_01_29	IMG_2077	2	28673
2020_01_29	IMG_2077	3	28904
2020_01_29	IMG_2077	4	31257
2020_01_29	IMG_2077	5	2499
2020_01_29	IMG_2077	6	26280
2020_01_29	IMG_2077	7	28676
2020_01_29	IMG_2077	8	30272
2020_01_29	IMG_2077	9	15760
2020_01_29	IMG_2077	10	736
2020_01_29	IMG_2077	11	243
2020_01_29	IMG_2077	12	205
2020_01_29	IMG_2077	13	58080
2020_01_29	IMG_2077	14	29044
2020_01_29	IMG_2077	15	17002
2020_01_29	IMG_2077	16	3914
2020_01_29	IMG_2078	1	1005
2020_01_29	IMG_2078	2	17875
2020_01_29	IMG_2078	3	19922
2020_01_29	IMG_2078	4	1493
2020_01_29	IMG_2078	5	31533
2020_01_29	IMG_2078	6	7081
2020_01_29	IMG_2078	7	1801
2020_01_29	IMG_2078	8	11287
2020_01_29	IMG_2078	9	15546
2020_01_29	IMG_2078	10	70670
2020_01_29	IMG_2078	11	25602
2020_01_29	IMG_2078	12	5597
2020_01_29	IMG_2078	13	1297
2020_01_29	IMG_2078	14	22318
2020_01_29	IMG_2078	15	20164
2020_01_29	IMG_2078	16	36400
2020_01_29	IMG_2078	17	31800
2020_01_29	IMG_2078	18	10096
2020_01_29	IMG_2079	1	25394
2020_01_29	IMG_2079	2	32143
2020_01_29	IMG_2079	3	16977
2020_01_29	IMG_2079	4	18457
2020_01_29	IMG_2079	5	29890
2020_01_29	IMG_2079	6	25662
2020_01_29	IMG_2079	7	24676
2020_01_29	IMG_2079	8	31357
2020_01_29	IMG_2079	9	31607
2020_01_29	IMG_2079	10	24132
2020_01_29	IMG_2079	11	12814
2020_01_29	IMG_2079	12	34613
2020_01_29	IMG_2080	1	4150
2020_01_29	IMG_2080	2	19369
2020_01_29	IMG_2080	3	18446
2020_01_29	IMG_2080	4	34021
2020_01_29	IMG_2080	5	7176
2020_01_29	IMG_2080	6	8426
2020_01_29	IMG_2080	7	10251
2020_01_29	IMG_2080	8	29639
2020_01_29	IMG_2080	9	28663
2020_01_29	IMG_2080	10	2628
2020_01_29	IMG_2080	11	16704
2020_01_29	IMG_2080	12	16997
2020_01_29	IMG_2080	13	23055
2020_01_29	IMG_2080	14	24370
2020_01_29	IMG_2080	15	2678
2020_01_29	IMG_2081	1	7651
2020_01_29	IMG_2081	2	39807
2020_01_29	IMG_2081	3	35925
2020_01_29	IMG_2081	4	25698
2020_01_29	IMG_2081	5	30295
2020_01_29	IMG_2081	6	4097
2020_01_29	IMG_2081	7	19658
2020_01_29	IMG_2081	8	19755
2020_01_29	IMG_2081	9	30371
2020_01_29	IMG_2081	10	35837
2020_01_29	IMG_2081	11	2601
2020_01_29	IMG_2081	12	5593
2020_01_29	IMG_2081	13	25250
2020_01_29	IMG_2081	14	23189
2020_01_29	IMG_2081	15	31356
2020_01_29	IMG_2081	16	9229
2020_01_29	IMG_2081	17	6840
2020_01_29	IMG_2082	1	24002
2020_01_29	IMG_2082	2	31657
2020_01_29	IMG_2082	3	38125
2020_01_29	IMG_2082	4	32386
2020_01_29	IMG_2082	5	37273
2020_01_29	IMG_2082	6	7802
2020_01_29	IMG_2082	7	21038
2020_01_29	IMG_2082	8	26399
2020_01_29	IMG_2082	9	4443
2020_01_29	IMG_2082	10	21693
2020_01_29	IMG_2082	11	28433
2020_01_29	IMG_2083	1	32825
2020_01_29	IMG_2083	2	34824
2020_01_29	IMG_2083	3	32411
2020_01_29	IMG_2083	4	27265
2020_01_29	IMG_2083	5	5143
2020_01_29	IMG_2083	6	29658
2020_01_29	IMG_2083	7	23673
2020_01_29	IMG_2083	8	39834
2020_01_29	IMG_2083	9	19141
2020_01_29	IMG_2083	10	8219
2020_01_29	IMG_2083	11	27347
2020_01_29	IMG_2083	12	22462
2020_01_29	IMG_2083	13	26074
2020_01_29	IMG_2083	14	18729
2020_01_29	IMG_2083	15	14246
2020_01_29	IMG_2084	1	5632
2020_01_29	IMG_2084	2	38085
2020_01_29	IMG_2084	3	39532
2020_01_29	IMG_2084	4	39711
2020_01_29	IMG_2084	5	18677
2020_01_29	IMG_2084	6	3475
2020_01_29	IMG_2084	7	30335
2020_01_29	IMG_2084	8	27530
2020_01_29	IMG_2084	9	23725
2020_01_29	IMG_2084	10	16986
2020_01_29	IMG_2084	11	3801
2020_01_29	IMG_2084	12	1515
2020_01_29	IMG_2084	13	29277
2020_01_29	IMG_2084	14	31733
2020_01_29	IMG_2084	15	15562
2020_01_29	IMG_2084	16	17388
2020_01_29	IMG_2084	17	4907
2020_01_30	IMG_2089	1	5570
2020_01_30	IMG_2089	2	790
2020_01_30	IMG_2089	3	217
2020_01_30	IMG_2089	4	206
2020_01_30	IMG_2089	5	1393
2020_01_30	IMG_2089	6	304
2020_01_30	IMG_2089	7	240
2020_01_30	IMG_2089	8	288
2020_01_30	IMG_2089	9	8819
2020_01_30	IMG_2089	10	473
2020_01_30	IMG_2089	11	238
2020_01_30	IMG_2089	12	407
2020_01_30	IMG_2089	13	678
2020_01_30	IMG_2089	14	8417
2020_01_30	IMG_2089	15	339511
2020_01_30	IMG_2089	16	2087
2020_01_30	IMG_2089	17	217
2020_01_30	IMG_2089	18	4677
2020_01_30	IMG_2089	19	2090
2020_01_30	IMG_2089	20	8607
2020_01_30	IMG_2089	21	12614
2020_01_30	IMG_2089	22	564
2020_01_30	IMG_2090	1	903
2020_01_30	IMG_2090	2	3928
2020_01_30	IMG_2090	3	301
2020_01_30	IMG_2090	4	76844
2020_01_30	IMG_2090	5	532
2020_01_30	IMG_2090	6	51667
2020_01_30	IMG_2090	7	2192
2020_01_30	IMG_2090	8	8261
2020_01_30	IMG_2090	9	3521
2020_01_30	IMG_2090	10	109777
2020_01_30	IMG_2090	11	35331
2020_01_30	IMG_2090	12	31095
2020_01_30	IMG_2090	13	1792
2020_01_30	IMG_2090	14	4671
2020_01_30	IMG_2090	15	43280
2020_01_30	IMG_2090	16	4621
2020_01_30	IMG_2090	17	18363
2020_01_30	IMG_2091	1	2230
2020_01_30	IMG_2091	2	10468
2020_01_30	IMG_2091	3	29048
2020_01_30	IMG_2091	4	69619
2020_01_30	IMG_2091	5	28291
2020_01_30	IMG_2091	6	28814
2020_01_30	IMG_2091	7	22733
2020_01_30	IMG_2091	8	20784
2020_01_30	IMG_2091	9	5099
2020_01_30	IMG_2092	1	3417
2020_01_30	IMG_2092	2	12470
2020_01_30	IMG_2092	3	2175
2020_01_30	IMG_2092	4	3867
2020_01_30	IMG_2092	5	49083
2020_01_30	IMG_2092	6	416
2020_01_30	IMG_2092	7	112132
2020_01_30	IMG_2092	8	15071
2020_01_30	IMG_2092	9	29696
2020_01_30	IMG_2092	10	206
2020_01_30	IMG_2092	11	418
2020_01_30	IMG_2092	12	68292
2020_01_30	IMG_2092	13	14168
2020_01_30	IMG_2093	1	14627
2020_01_30	IMG_2093	2	2118
2020_01_30	IMG_2093	3	30659
2020_01_30	IMG_2093	4	226
2020_01_30	IMG_2093	5	9012
2020_01_30	IMG_2093	6	681
2020_01_30	IMG_2093	7	958
2020_01_30	IMG_2093	8	50468
2020_01_30	IMG_2093	9	10938
2020_01_30	IMG_2093	10	30994
2020_01_30	IMG_2093	11	11896
2020_01_30	IMG_2093	12	102394
2020_01_30	IMG_2093	13	15392
2020_01_30	IMG_2093	14	30323
2020_01_30	IMG_2093	15	7512
2020_01_30	IMG_2093	16	12953
2020_01_30	IMG_2093	17	16726
2020_01_30	IMG_2093	18	16175
2020_01_30	IMG_2093	19	9685
2020_01_30	IMG_2093	20	18457
2020_01_30	IMG_2093	21	8680
2020_01_30	IMG_2094	1	38737
2020_01_30	IMG_2094	2	37236
2020_01_30	IMG_2094	3	723
2020_01_30	IMG_2094	4	23193
2020_01_30	IMG_2094	5	4050
2020_01_30	IMG_2094	6	285
2020_01_30	IMG_2094	7	592
2020_01_30	IMG_2094	8	377
2020_01_30	IMG_2094	9	296
2020_01_30	IMG_2094	10	297
2020_01_30	IMG_2094	11	522
2020_01_30	IMG_2094	12	959
